Time (BTJD),Normalised flux,batman model,GP model
2685.722923694034,1.0011371,1.0,0.00030351471470013713
2685.7243125948607,0.99888366,1.0,0.0003054296732838413
2685.7257014961538,1.0010406,1.0,0.0003073145898015994
2685.7270903969807,1.0027231,1.0,0.00030916806447156553
2685.7284792982737,0.99959046,1.0,0.00031098881550217783
2685.7298681991006,0.9988962,1.0,0.00031277595396250746
2685.731257100393,1.0001849,1.0,0.00031452842144075177
2685.7326460016857,1.0001769,1.0,0.00031624475735525515
2685.734034902513,1.0010206,1.0,0.00031792331749969094
2685.7354238038056,1.0020509,1.0,0.0003195623766498734
2685.736812704633,1.0005795,1.0,0.00032116033805951183
2685.7382016059246,1.0019927,1.0,0.0003227159071157448
2685.7395905067515,0.99961275,1.0,0.00032422791653030636
2685.740979408044,1.003603,1.0,0.0003256954171344528
2685.742368308871,0.99941224,1.0,0.0003271174702939028
2685.7437572101635,1.0055212,1.0,0.00032849361137743394
2685.745146110991,0.9992724,1.0,0.00032982351768806595
2685.7465350122834,0.99937063,1.0,0.0003311076973813165
2685.7479239131108,0.99752915,1.0,0.000332346564257735
2685.7493128144033,1.0029404,1.0,0.00033354006323937924
2685.75070171523,1.0000494,1.0,0.0003346875747458622
2685.752090616523,0.9997175,1.0,0.00033578874801953873
2685.75347951735,1.0000012,1.0,0.00033684317885684933
2685.754868418643,0.99996233,1.0,0.00033785021841037377
2685.75625731947,0.9988674,1.0,0.00033880900689986504
2685.7576462207617,1.0023462,1.0,0.00033971842753355297
2685.7590351215877,1.0020546,1.0,0.00034057705615020417
2685.760424022414,1.0002661,1.0,0.00034138377763848204
2685.7618129237067,1.0001435,1.0,0.0003421378094412564
2685.763201824534,1.0029933,1.0,0.0003428383281016689
2685.7645907258266,1.0000455,1.0,0.00034348449811894
2685.7659796266535,0.99772626,1.0,0.0003440758786015241
2685.7673685279465,1.0015575,1.0,0.00034461187047640784
2685.7687574287734,1.0024521,1.0,0.0003450913009050982
2685.7701463296007,1.0005388,1.0,0.00034551310706576466
2685.7715352308933,1.0015668,1.0,0.00034587660426410594
2685.77292413172,0.99943626,1.0,0.00034618120378748785
2685.7743130330127,0.99646026,1.0,0.00034642641662996354
2685.77570193384,1.0025752,1.0,0.0003466113367298629
2685.7770908346674,0.9996847,1.0,0.0003467342494485326
2685.778479735959,0.99961674,1.0,0.00034679354567734855
2685.7798686367855,1.0014699,1.0,0.00034678744994320887
2685.7812575380785,0.99997926,1.0,0.00034671395450991405
2685.7826464389054,1.0017806,1.0,0.00034657110585190054
2685.7840353397323,1.0031329,1.0,0.00034635688953699173
2685.785424241025,1.0032946,1.0,0.0003460695761745569
2685.7868131418522,1.001675,1.0,0.00034570808271405795
2685.788202042679,1.002341,1.0,0.0003452719895407075
2685.789590943972,1.0006735,1.0,0.0003447612632907493
2685.790979844799,1.0021325,1.0,0.00034417622700955164
2685.7923687460916,1.0009999,1.0,0.00034351733560678
2685.793757646919,1.0020703,1.0,0.0003427853271127379
2685.795146547746,1.0040113,1.0,0.0003419811243738913
